filename,split,method,similar_0,score_0,similar_1,score_1,similar_2,score_2,similar_3,score_3,similar_4,score_4,similar_5,score_5,similar_6,score_6,similar_7,score_7,similar_8,score_8,similar_9,score_9
CXR1787_IM-0513,train,KLDiv,CXR193_IM-0601,0.0044126929715275764,CXR3493_IM-1698,0.004629039205610752,CXR3982_IM-2039,0.005264583509415388,CXR3571_IM-1754,0.005743390880525112,CXR2845_IM-1254,0.005810080096125603,CXR2815_IM-1240,0.007078134920448065,CXR3010_IM-1389,0.0072216251865029335,CXR1730_IM-0481,0.007807649672031403,CXR515_IM-2129,0.007892254739999771,CXR323_IM-1526,0.008756699971854687
CXR3940_IM-2011,train,KLDiv,CXR763_IM-2310,0.0059342714957892895,CXR995_IM-2478,0.006624311208724976,CXR3677_IM-1830,0.006931540556252003,CXR1743_IM-0489,0.006980815902352333,CXR19_IM-0583,0.007983803749084473,CXR3897_IM-1978,0.008075364865362644,CXR3945_IM-2014,0.00902116484940052,CXR2368_IM-0928,0.009200602769851685,CXR1019_IM-0015,0.010529762133955956,CXR2121_IM-0747,0.010654729790985584
CXR2847_IM-1256,train,KLDiv,CXR2580_IM-1078,0.006292424164712429,CXR1826_IM-0535,0.006390726659446955,CXR1019_IM-0015,0.00914614275097847,CXR1378_IM-0242,0.00941602885723114,CXR2390_IM-0944,0.010165919549763203,CXR2014_IM-0664,0.010382465086877346,CXR3424_IM-1656,0.010495703667402267,CXR3660_IM-1820,0.01122034341096878,CXR1354_IM-0230,0.011245209723711014,CXR3876_IM-1967,0.011362522840499878
CXR2235_IM-0833,train,KLDiv,CXR3882_IM-1970,0.008541969582438469,CXR437_IM-2077,0.008713623508810997,CXR2230_IM-0831,0.010875925421714783,CXR1499_IM-0323,0.012074627913534641,CXR2475_IM-1004,0.0121177202090621,CXR1292_IM-0191,0.012302727438509464,CXR1177_IM-0120,0.013109802268445492,CXR3389_IM-1634,0.014195756986737251,CXR3455_IM-1677,0.01463343109935522,CXR3813_IM-1922,0.014802241697907448
CXR3989_IM-2042,train,KLDiv,CXR1937_IM-0607,0.002479769755154848,CXR167_IM-0441,0.002915523014962673,CXR2753_IM-1203,0.0029441388323903084,CXR1734_IM-0484,0.0031424234621226788,CXR1686_IM-0450,0.003232567338272929,CXR3393_IM-1637,0.0032839998602867126,CXR1167_IM-0112,0.003442489542067051,CXR1548_IM-0357,0.003610445186495781,CXR3296_IM-1575-1001,0.0037589138373732567,CXR2538_IM-1050,0.0038410131819546223
CXR957_IM-2449,train,KLDiv,CXR3978_IM-2037-0001,0.0022963075898587704,CXR479_IM-2102,0.004714867100119591,CXR2453_IM-0988,0.005173929035663605,CXR3010_IM-1389,0.00671189883723855,CXR2807_IM-1237,0.006736214738339186,CXR2815_IM-1240,0.006753247696906328,CXR3985_IM-2041,0.007275513373315334,CXR3477_IM-1690,0.0073384810239076614,CXR3493_IM-1698,0.007625991478562355,CXR193_IM-0601,0.00867366697639227
CXR1023_IM-0018,train,KLDiv,CXR2821_IM-1244,0.0013915887102484703,CXR65_IM-2228,0.0017522986745461822,CXR1340_IM-0220,0.002770619932562113,CXR2770_IM-1213,0.0029117874801158905,CXR3234_IM-1531,0.003236213233321905,CXR2584_IM-1081,0.0034849238581955433,CXR1933_IM-0604,0.0038716911803931,CXR3046_IM-1418,0.0038845159579068422,CXR941_IM-2438,0.004124375991523266,CXR466_IM-2094,0.004270337522029877
CXR1050_IM-0038,train,KLDiv,CXR2240_IM-0838,0.0005335448659025133,CXR2740_IM-1195,0.0017583088483661413,CXR2150_IM-0770,0.0028515136800706387,CXR2326_IM-0897,0.0037257832009345293,CXR2226_IM-0830,0.0038556025829166174,CXR1734_IM-0484,0.0044953422620892525,CXR2174_IM-0787,0.004884621594101191,CXR813_IM-2344,0.005120592657476664,CXR1900_IM-0584,0.005151618272066116,CXR3046_IM-1418,0.0053075761534273624
CXR1706_IM-0466,train,KLDiv,CXR596_IM-2188,0.004509580321609974,CXR2094_IM-0724,0.005182256922125816,CXR2842_IM-1254,0.005654346197843552,CXR2544_IM-1054,0.006333607714623213,CXR3579_IM-1759,0.007437956053763628,CXR1631_IM-0412-0001,0.008424052968621254,CXR365_IM-1812,0.009240023791790009,CXR2471_IM-1002,0.00929978210479021,CXR2520_IM-1039,0.009415008127689362,CXR896_IM-2406,0.009536165744066238
CXR1116_IM-0079,train,KLDiv,CXR749_IM-2302,0.005119476467370987,CXR2492_IM-1018,0.0074493158608675,CXR172_IM-0474,0.008014674298465252,CXR406_IM-2054,0.00879153236746788,CXR2568_IM-1070,0.009272960014641285,CXR1381_IM-0245,0.009412631392478943,CXR2520_IM-1039,0.00974202435463667,CXR2299_IM-0878,0.011041289195418358,CXR2645_IM-1131,0.011400556191802025,CXR2544_IM-1054,0.011529238894581795
CXR3330_IM-1594,train,KLDiv,CXR1777_IM-0509,0.009831968694925308,CXR2610_IM-1101,0.010763505473732948,CXR3697_IM-1846,0.011149699799716473,CXR2278_IM-0864,0.01190761849284172,CXR3969_IM-2030,0.012305101379752159,CXR1676_IM-0445,0.014496220275759697,CXR3494_IM-1699,0.017310481518507004,CXR3078_IM-1438,0.019744202494621277,CXR1044_IM-0036,0.020443130284547806,CXR3047_IM-1418,0.020581988617777824
CXR1436_IM-0280,train,KLDiv,CXR3935_IM-2006,0.02238505333662033,CXR3072_IM-1433,0.022512545809149742,CXR1635_IM-0415,0.024674806743860245,CXR564_IM-2165,0.03111763671040535,CXR3969_IM-2030,0.03136629983782768,CXR3482_IM-1692,0.03214981406927109,CXR3078_IM-1438,0.032198213040828705,CXR1609_IM-0394,0.03247135877609253,CXR2859_IM-1266,0.032720837742090225,CXR3760_IM-1883,0.03286227956414223
CXR748_IM-2302,train,KLDiv,CXR475_IM-2101,0.002812223043292761,CXR1926_IM-0600,0.0034774511586874723,CXR1435_IM-0280,0.003664517542347312,CXR3012_IM-1390,0.004017649218440056,CXR1894_IM-0581,0.004218879155814648,CXR247_IM-1000,0.004327644594013691,CXR2960_IM-1354,0.004702456761151552,CXR1785_IM-0512,0.0050035519525408745,CXR1103_IM-0070,0.005137372761964798,CXR1745_IM-0489,0.005267644301056862
CXR2667_IM-1146,train,KLDiv,CXR3954_IM-2021,0.0017590788193047047,CXR1278_IM-0185,0.0017766559030860662,CXR3506_IM-1708,0.002304150490090251,CXR794_IM-2331,0.0028069298714399338,CXR2804_IM-1235,0.0028854995034635067,CXR489_IM-2110,0.0031095403246581554,CXR3702_IM-1849,0.0034831156954169273,CXR1048_IM-0036,0.0037406296469271183,CXR706_IM-2269,0.0038014454767107964,CXR3067_IM-1430,0.003819192759692669
CXR259_IM-1083,train,KLDiv,CXR3258_IM-1544,0.0023427370470017195,CXR276_IM-1207,0.0030850698240101337,CXR3313_IM-1586,0.003381011076271534,CXR3110_IM-1460,0.003699640743434429,CXR2457_IM-0989,0.0038998788222670555,CXR1877_IM-0568,0.0039514503441751,CXR2172_IM-0786,0.004137681797146797,CXR2538_IM-1050,0.004214460030198097,CXR1590_IM-0383,0.004284271504729986,CXR3420_IM-1656,0.004312607459723949
CXR861_IM-2382,train,KLDiv,CXR2344_IM-0909,0.001856203656643629,CXR489_IM-2110,0.00227693235501647,CXR2597_IM-1087,0.002286731731146574,CXR1010_IM-0012,0.002310489071533084,CXR707_IM-2270,0.0026703288313001394,CXR3067_IM-1430,0.0029357115272432566,CXR3506_IM-1708,0.003032248467206955,CXR3184_IM-1503,0.0030543284956365824,CXR1580_IM-0378,0.0032150340266525745,CXR1619_IM-0400,0.003269460517913103
CXR1370_IM-0239,train,KLDiv,CXR833_IM-2359,0.004313576500862837,CXR1717_IM-0473,0.004878886044025421,CXR3363_IM-1616,0.005129402969032526,CXR3404_IM-1647,0.006105707958340645,CXR2152_IM-0772,0.006146349478513002,CXR1668_IM-0441,0.006557219196110964,CXR2288_IM-0872,0.006647862959653139,CXR168_IM-0448,0.007259033154696226,CXR363_IM-1798,0.007840260863304138,CXR652_IM-2229,0.007926307618618011
CXR1174_IM-0118,train,KLDiv,CXR3285_IM-1566,0.006164319813251495,CXR2542_IM-1053,0.006208683829754591,CXR2380_IM-0940,0.006552426610141993,CXR994_IM-2478,0.006658859085291624,CXR3747_IM-1873,0.00704965740442276,CXR3436_IM-1663,0.0074083502404391766,CXR3761_IM-1883,0.007421648129820824,CXR1289_IM-0189,0.007501423358917236,CXR2397_IM-0946,0.00759818684309721,CXR3813_IM-1922,0.007948240265250206
CXR2839_IM-1252,train,KLDiv,CXR1384_IM-0246,0.0023300698958337307,CXR600_IM-2192,0.0029373664874583483,CXR2992_IM-1379,0.003115765517577529,CXR2437_IM-0977,0.0035529739689081907,CXR1520_IM-0336,0.0035881507210433483,CXR780_IM-2323,0.003619968891143799,CXR3820_IM-1928,0.003741225693374872,CXR2874_IM-1280,0.004149254877120256,CXR1925_IM-0599,0.004526183474808931,CXR783_IM-2325,0.004588142037391663
CXR3965_IM-2028-1001,train,KLDiv,CXR1551_IM-0359,0.01038370281457901,CXR2015_IM-0664,0.014240656048059464,CXR3459_IM-1679,0.015292670577764511,CXR2403_IM-0951,0.01584888994693756,CXR3024_IM-1399,0.016527069732546806,CXR2704_IM-1171,0.017833396792411804,CXR2662_IM-1143,0.017961129546165466,CXR504_IM-2122,0.01819511130452156,CXR3227_IM-1525,0.0182719174772501,CXR151_IM-0331,0.01839526556432247
CXR1213_IM-0144,train,KLDiv,CXR3393_IM-1637,0.0030583469197154045,CXR2365_IM-0927,0.003219298552721739,CXR3433_IM-1662,0.0033852148335427046,CXR1937_IM-0607,0.00342899770475924,CXR42_IM-2063,0.0035657635889947414,CXR1211_IM-0142,0.003652011277154088,CXR1365_IM-0237,0.003943747840821743,CXR2538_IM-1050,0.004162113182246685,CXR2753_IM-1203,0.004309011157602072,CXR1667_IM-0441,0.004567001014947891
CXR3520_IM-1718,train,KLDiv,CXR2458_IM-0990,0.005985776893794537,CXR776_IM-2319,0.006705836858600378,CXR2852_IM-1261,0.009230980649590492,CXR2771_IM-1213,0.01158454455435276,CXR3893_IM-1975,0.012161735445261002,CXR1119_IM-0080,0.01306244172155857,CXR746_IM-2300,0.01330729853361845,CXR52_IM-2131,0.013739475980401039,CXR1558_IM-0365,0.014363245107233524,CXR1889_IM-0577,0.014484760351479053
CXR2710_IM-1177,train,KLDiv,CXR2747_IM-1198,0.004160799086093903,CXR1403_IM-0258,0.008480984717607498,CXR2617_IM-1106,0.008531823754310608,CXR3747_IM-1873,0.009044287726283073,CXR1376_IM-0242,0.009282846935093403,CXR2782_IM-1220,0.010744682513177395,CXR3093_IM-1446,0.011376846581697464,CXR857_IM-2378,0.01209341175854206,CXR1763_IM-0497,0.012119835242629051,CXR1195_IM-0131,0.012282493524253368
CXR3230_IM-1527,train,KLDiv,CXR910_IM-2416,0.004046909976750612,CXR101_IM-0011,0.005192307289689779,CXR1111_IM-0077,0.006184271536767483,CXR1519_IM-0335,0.006901677697896957,CXR3865_IM-1958,0.007413595914840698,CXR1518_IM-0335,0.007566466461867094,CXR314_IM-1477,0.007915187627077103,CXR3432_IM-1661,0.007968748919665813,CXR1047_IM-0036,0.008450236171483994,CXR3165_IM-1490,0.0088798888027668
CXR3874_IM-1966,train,KLDiv,CXR3374_IM-1624,0.004941939376294613,CXR2310_IM-0885,0.010199446231126785,CXR2466_IM-0997,0.010227634571492672,CXR3361_IM-1614,0.012089008465409279,CXR2763_IM-1209,0.012594110332429409,CXR3436_IM-1663,0.012604652903974056,CXR811_IM-2343,0.012730010785162449,CXR2974_IM-1364,0.013344159349799156,CXR2651_IM-1136,0.014102678745985031,CXR3263_IM-1549,0.014509104192256927
CXR540_IM-2146,train,KLDiv,CXR2939_IM-1339,0.0014843791723251343,CXR1770_IM-0504,0.0030621234327554703,CXR2103_IM-0734-0001,0.004588395822793245,CXR3347_IM-1605,0.004666258115321398,CXR2687_IM-1158,0.004961770493537188,CXR2989_IM-1376,0.0053887274116277695,CXR1648_IM-0425-0001,0.006269429810345173,CXR1359_IM-0233,0.006310367025434971,CXR1368_IM-0237,0.006530536338686943,CXR1443_IM-0286,0.006620496511459351
CXR3949_IM-2018,train,KLDiv,CXR1554_IM-0361,0.004617835860699415,CXR2323_IM-0895,0.004968657158315182,CXR1462_IM-0299,0.006139270029962063,CXR3347_IM-1605,0.006816275417804718,CXR2687_IM-1158,0.00709525216370821,CXR1973_IM-0633,0.007219118066132069,CXR2945_IM-1345,0.0079771988093853,CXR834_IM-2359,0.008006973192095757,CXR902_IM-2409,0.00817079283297062,CXR3737_IM-1867,0.00832219235599041
CXR590_IM-2185,train,KLDiv,CXR2505_IM-1029,0.003679270390421152,CXR3324_IM-1590,0.006459245923906565,CXR3272_IM-1553,0.00665914174169302,CXR1073_IM-0053,0.0067815277725458145,CXR2871_IM-1277,0.006837964989244938,CXR1315_IM-0204,0.006856415420770645,CXR2406_IM-0954,0.007609182503074408,CXR2863_IM-1271,0.007677820045500994,CXR490_IM-2110,0.008374270983040333,CXR1196_IM-0131,0.008678547106683254
CXR1009_IM-0010,train,KLDiv,CXR2321_IM-0894,0.0020923553965985775,CXR732_IM-2292-1001,0.002354101976379752,CXR416_IM-2059,0.0026389185804873705,CXR3119_IM-1466,0.003103218274191022,CXR1042_IM-0034,0.003139778506010771,CXR482_IM-2106,0.0031892042607069016,CXR1455_IM-0293,0.0034849168732762337,CXR1775_IM-0508,0.0037335825618356466,CXR1781_IM-0509,0.003823088249191642,CXR3267_IM-1551,0.004043678753077984
CXR2946_IM-1346,train,KLDiv,CXR2709_IM-1175,0.0037461607716977596,CXR3678_IM-1831,0.004731150344014168,CXR1849_IM-0550,0.005567615851759911,CXR3350_IM-1607-0001,0.006014259532094002,CXR1154_IM-0104,0.0066359033808112144,CXR2922_IM-1325,0.006731734145432711,CXR1097_IM-0067,0.006830261088907719,CXR965_IM-2455,0.006843217182904482,CXR430_IM-2071,0.007226825226098299,CXR1432_IM-0278,0.007723932154476643
CXR1166_IM-0111,train,KLDiv,CXR2466_IM-0997,0.006139319855719805,CXR728_IM-2287,0.0067146653309464455,CXR3436_IM-1663,0.007780990097671747,CXR2863_IM-1271,0.008002535440027714,CXR1315_IM-0204,0.008056806400418282,CXR2974_IM-1364,0.008547874167561531,CXR3146_IM-1479,0.008676992729306221,CXR969_IM-2459,0.008805496618151665,CXR1222_IM-0150,0.009444978088140488,CXR1505_IM-0330,0.009573225863277912
CXR3148_IM-1480,train,KLDiv,CXR1415_IM-0264,0.0028656241483986378,CXR1593_IM-0385,0.005428789183497429,CXR3084_IM-1443,0.006402137689292431,CXR1751_IM-0494,0.006633318029344082,CXR2184_IM-0795,0.00978969968855381,CXR1893_IM-0580,0.010311976075172424,CXR2716_IM-1181,0.011129526421427727,CXR2972_IM-1363,0.011447381228208542,CXR1345_IM-0223,0.011524511501193047,CXR1499_IM-0323,0.01270483247935772
CXR2097_IM-0727-1001,train,KLDiv,CXR8_IM-2333,0.003869434352964163,CXR129_IM-0189,0.004723981022834778,CXR1636_IM-0415,0.004801070783287287,CXR2611_IM-1102,0.005394004750996828,CXR756_IM-2307,0.005793663673102856,CXR618_IM-2201,0.0063811070285737514,CXR3701_IM-1848,0.006547477096319199,CXR1199_IM-0133,0.006636297330260277,CXR253_IM-1045,0.006697260774672031,CXR1103_IM-0070,0.006939387880265713
CXR2589_IM-1083,train,KLDiv,CXR3591_IM-1770-1001,0.008649659343063831,CXR2112_IM-0742,0.009347550570964813,CXR2317_IM-0890,0.010074836201965809,CXR3440_IM-1665,0.010111561976373196,CXR1868_IM-0561,0.010422944091260433,CXR1428_IM-0274,0.010847985744476318,CXR1822_IM-0533,0.011625166982412338,CXR2620_IM-1109,0.011789231561124325,CXR2511_IM-1034,0.011994197964668274,CXR2360_IM-0925,0.012662388384342194
CXR888_IM-2401,train,KLDiv,CXR1654_IM-0430,0.0054044658318161964,CXR1994_IM-0651,0.006316222250461578,CXR1802_IM-0521,0.007127397693693638,CXR2215_IM-0820,0.007339285220950842,CXR153_IM-0343,0.0074490755796432495,CXR3146_IM-1479,0.007538556586951017,CXR955_IM-2449,0.007570355199277401,CXR1559_IM-0365,0.008528217673301697,CXR805_IM-2339,0.008547800593078136,CXR3689_IM-1840,0.00977323204278946
CXR6_IM-2192,train,KLDiv,CXR629_IM-2209,0.0018068987410515547,CXR3905_IM-1984,0.0025396165437996387,CXR2777_IM-1217,0.0033968999050557613,CXR3263_IM-1549,0.00858879741281271,CXR837_IM-2361,0.00874694436788559,CXR1233_IM-0157,0.009076143614947796,CXR1189_IM-0128,0.009358774870634079,CXR280_IM-1232,0.009543020278215408,CXR1848_IM-0550,0.010325873270630836,CXR1204_IM-0138,0.010919595137238503
CXR2453_IM-0988,train,KLDiv,CXR3698_IM-1846,0.0030293678864836693,CXR479_IM-2102,0.003967779688537121,CXR957_IM-2449,0.005748225376009941,CXR3365_IM-1618,0.006042710971087217,CXR3010_IM-1389,0.006180936470627785,CXR3125_IM-1469,0.006561791058629751,CXR3978_IM-2037-0001,0.006689522415399551,CXR2132_IM-0755,0.007021855562925339,CXR947_IM-2442,0.007069881074130535,CXR3469_IM-1685,0.007858100347220898
CXR154_IM-0350,train,KLDiv,CXR1358_IM-0232,0.005525282118469477,CXR365_IM-1812,0.005632479675114155,CXR1585_IM-0380,0.006326713599264622,CXR2544_IM-1054,0.007178738713264465,CXR2842_IM-1254,0.0075772590935230255,CXR3978_IM-2037-0001,0.007803131826221943,CXR1577_IM-0375,0.008741644211113453,CXR3010_IM-1389,0.00888341199606657,CXR570_IM-2170,0.009279769845306873,CXR1568_IM-0371,0.009364429861307144
CXR2029_IM-0674,train,KLDiv,CXR459_IM-2090,0.002828905126079917,CXR2677_IM-1151,0.003345500212162733,CXR2360_IM-0925,0.003485480323433876,CXR1889_IM-0577,0.004640009254217148,CXR3465_IM-1683,0.004693413153290749,CXR3486_IM-1695,0.005236886907368898,CXR810_IM-2343,0.0053280736319720745,CXR2771_IM-1213,0.005592253524810076,CXR3218_IM-1520,0.00569085031747818,CXR3893_IM-1975,0.00620808731764555
CXR1123_IM-0080,train,KLDiv,CXR2572_IM-1073,0.005513766780495644,CXR2951_IM-1349,0.006760525517165661,CXR1065_IM-0046,0.006859222427010536,CXR3749_IM-1874,0.007255043834447861,CXR1474_IM-0307,0.007368561811745167,CXR1674_IM-0445,0.007684977725148201,CXR1841_IM-0545,0.0091658104211092,CXR1242_IM-0164,0.009199557825922966,CXR3407_IM-1647,0.009242711588740349,CXR3835_IM-1938,0.009772014804184437
CXR1775_IM-0508,train,KLDiv,CXR79_IM-2329,0.0024800444953143597,CXR3267_IM-1551,0.003363033290952444,CXR1721_IM-0476,0.003494703210890293,CXR2467_IM-0997,0.003568899817764759,CXR228_IM-0866,0.003692786442115903,CXR1060_IM-0042,0.0037606381811201572,CXR3251_IM-1541,0.003897706512361765,CXR1009_IM-0010,0.003943894524127245,CXR234_IM-0906-0001,0.004044323693960905,CXR1121_IM-0080,0.004191576968878508
CXR3269_IM-1552,train,KLDiv,CXR1208_IM-0141,0.0030343937687575817,CXR20_IM-0653,0.0038605467416346073,CXR1491_IM-0317,0.003880911273881793,CXR2892_IM-1295,0.004378811456263065,CXR3184_IM-1503,0.004399608355015516,CXR2323_IM-0895,0.0045790402218699455,CXR1335_IM-0215,0.004778191912919283,CXR3179_IM-1499,0.005000096280127764,CXR1529_IM-0342-0001,0.0051893750205636024,CXR287_IM-1276,0.005235652904957533
CXR3694_IM-1845,train,KLDiv,CXR2365_IM-0927,0.0035705678164958954,CXR3483_IM-1692,0.004164309240877628,CXR1211_IM-0142,0.004365164320915937,CXR3625_IM-1794,0.0044098831713199615,CXR2748_IM-1198,0.004535887390375137,CXR3134_IM-1474,0.004598264582455158,CXR66_IM-2236,0.004917187616229057,CXR397_IM-2030,0.005029463209211826,CXR1218_IM-0146,0.0051552411168813705,CXR333_IM-1594,0.005313314497470856
CXR3755_IM-1879,train,KLDiv,CXR1374_IM-0240,0.0020979070104658604,CXR3931_IM-2003,0.0033814217895269394,CXR20_IM-0653,0.003460397943854332,CXR999_IM-2480,0.004401534795761108,CXR2032_IM-0677,0.0049270098097622395,CXR2203_IM-0812,0.005327302496880293,CXR2569_IM-1071,0.005451438948512077,CXR1529_IM-0342-0001,0.0059227366000413895,CXR1857_IM-0556,0.006139391101896763,CXR3110_IM-1460,0.0065279374830424786
CXR195_IM-0618,train,KLDiv,CXR1521_IM-0337,0.005706784315407276,CXR2871_IM-1277,0.005851357243955135,CXR3753_IM-1877,0.005860256962478161,CXR3186_IM-1503,0.00603137444704771,CXR2877_IM-1283,0.0061393678188323975,CXR693_IM-2259,0.006654736585915089,CXR2109_IM-0739-0001,0.006836176849901676,CXR854_IM-2376,0.007298766635358334,CXR1542_IM-0352,0.007350768893957138,CXR254_IM-1051,0.007648432161659002
CXR3524_IM-1721,train,KLDiv,CXR834_IM-2359,0.001896774279884994,CXR1696_IM-0457,0.002183816395699978,CXR3184_IM-1503,0.002553544007241726,CXR3347_IM-1605,0.003649825695902109,CXR1580_IM-0378,0.003684122348204255,CXR507_IM-2125,0.003956732340157032,CXR2687_IM-1158,0.0039993892423808575,CXR3737_IM-1867,0.004000557120889425,CXR2520_IM-1039,0.004032821860164404,CXR707_IM-2270,0.00445017172023654
CXR2744_IM-1197,train,KLDiv,CXR2698_IM-1167,0.0036637543234974146,CXR1478_IM-0310-0001,0.004456204362213612,CXR2411_IM-0957-0001,0.005422789137810469,CXR817_IM-2348-0001,0.006888247560709715,CXR3010_IM-1389,0.008889326825737953,CXR947_IM-2442,0.0100458525121212,CXR975_IM-2464,0.010364565998315811,CXR1948_IM-0616,0.010454973205924034,CXR3714_IM-1856,0.010853089392185211,CXR3978_IM-2037-0001,0.011021866463124752
CXR1044_IM-0036,train,KLDiv,CXR1703_IM-0463,0.018236396834254265,CXR403_IM-2052,0.018718143925070763,CXR1217_IM-0145-0001,0.020677555352449417,CXR3697_IM-1846,0.020681342110037804,CXR2909_IM-1313,0.02175009250640869,CXR3330_IM-1594,0.022242344915866852,CXR818_IM-2349,0.023028556257486343,CXR677_IM-2249,0.02409243956208229,CXR627_IM-2207,0.02428838238120079,CXR1317_IM-0205,0.024400610476732254
CXR1673_IM-0444,train,KLDiv,CXR2047_IM-0688,0.008304968476295471,CXR2817_IM-1241,0.011985847726464272,CXR40_IM-2050,0.012414008378982544,CXR1203_IM-0137,0.012717009522020817,CXR3830_IM-1933,0.013065129518508911,CXR3349_IM-1606,0.015028202906250954,CXR2406_IM-0954,0.015180027112364769,CXR1145_IM-0097,0.015422174707055092,CXR3103_IM-1454,0.015608828514814377,CXR2708_IM-1174,0.01566017046570778
CXR79_IM-2329,train,KLDiv,CXR3267_IM-1551,0.0014225414488464594,CXR2467_IM-0997,0.001726658781990409,CXR3251_IM-1541,0.002259352710098028,CXR2808_IM-1238,0.002358984434977174,CXR1721_IM-0476,0.0024034115485846996,CXR228_IM-0866,0.0024118791334331036,CXR3574_IM-1756,0.002421437529847026,CXR1121_IM-0080,0.0025946146342903376,CXR1775_IM-0508,0.002614352386444807,CXR1365_IM-0237,0.002648767549544573
CXR470_IM-2099,train,KLDiv,CXR3371_IM-1623,0.00458355899900198,CXR3692_IM-1843,0.004749754909425974,CXR1192_IM-0129,0.00500728003680706,CXR2989_IM-1376,0.005836592987179756,CXR697_IM-2262,0.00643719919025898,CXR1555_IM-0362,0.006454011425375938,CXR902_IM-2409,0.006725972518324852,CXR2012_IM-0662,0.006920896470546722,CXR2387_IM-0943,0.006973881274461746,CXR3113_IM-1462,0.007517582271248102
CXR2892_IM-1295,train,KLDiv,CXR1491_IM-0317,0.0022544879466295242,CXR3269_IM-1552,0.003708929754793644,CXR706_IM-2269,0.00404485734179616,CXR1709_IM-0467,0.004584272857755423,CXR562_IM-2163,0.005173851270228624,CXR1529_IM-0342-0001,0.005214126314967871,CXR707_IM-2270,0.005263961385935545,CXR861_IM-2382,0.005525264423340559,CXR1208_IM-0141,0.005613910965621471,CXR1335_IM-0215,0.006092589348554611
CXR1138_IM-0094,train,KLDiv,CXR2096_IM-0726,0.0022920570336282253,CXR478_IM-2101-1001,0.0030649013351649046,CXR3516_IM-1715,0.003534807823598385,CXR939_IM-2435,0.0035418947227299213,CXR1461_IM-0299,0.0036308816634118557,CXR986_IM-2473,0.003777090460062027,CXR133_IM-0212,0.0038875644095242023,CXR3628_IM-1796,0.003902736119925976,CXR676_IM-2248,0.004082618281245232,CXR2041_IM-0685,0.004662714898586273
CXR1532_IM-0344,train,KLDiv,CXR3515_IM-1715,0.005517677403986454,CXR720_IM-2281,0.005952384322881699,CXR829_IM-2358,0.006634952966123819,CXR1308_IM-0201,0.007949203252792358,CXR354_IM-1731,0.008341720327734947,CXR3459_IM-1679,0.008565494790673256,CXR3253_IM-1542,0.008809972554445267,CXR2473_IM-1003,0.009213617071509361,CXR3277_IM-1558,0.009369022212922573,CXR2917_IM-1319,0.009377378970384598
CXR3002_IM-1388,train,KLDiv,CXR2645_IM-1131,0.0039299121126532555,CXR515_IM-2129,0.0066968235187232494,CXR2127_IM-0751,0.0069342562928795815,CXR277_IM-1213,0.007827426306903362,CXR3163_IM-1488,0.008250274695456028,CXR3571_IM-1754,0.009060347452759743,CXR3477_IM-1690,0.009603029116988182,CXR2034_IM-0679,0.009672407060861588,CXR958_IM-2449,0.009707599878311157,CXR1730_IM-0481,0.00978931039571762
CXR3797_IM-1910-0001,train,KLDiv,CXR1187_IM-0126,0.004616534803062677,CXR2036_IM-0680,0.005672824569046497,CXR465_IM-2093-0001,0.007183177396655083,CXR1240_IM-0162,0.008324667811393738,CXR3740_IM-1868,0.008452207781374454,CXR818_IM-2349,0.008678068406879902,CXR3229_IM-1526,0.009539089165627956,CXR3082_IM-1441,0.009797025471925735,CXR3790_IM-1904-0001,0.010411341674625874,CXR1957_IM-0624,0.011284254491329193
CXR324_IM-1534,train,KLDiv,CXR1597_IM-0388,0.006706194952130318,CXR1233_IM-0157,0.007154960185289383,CXR3559_IM-1744,0.007884547114372253,CXR2777_IM-1217,0.008469351567327976,CXR2539_IM-1050,0.009149434044957161,CXR2540_IM-1052,0.00933897029608488,CXR2505_IM-1029,0.00971726980060339,CXR3759_IM-1883,0.011024792678654194,CXR3665_IM-1823,0.01109522394835949,CXR2858_IM-1265,0.01145254448056221
CXR1042_IM-0034,train,KLDiv,CXR416_IM-2059,0.0009703724063001573,CXR1881_IM-0570,0.00100422790274024,CXR2844_IM-1254,0.0015692960005253553,CXR2321_IM-0894,0.0022896986920386553,CXR3590_IM-1769,0.0030562630854547024,CXR1009_IM-0010,0.0030722173396497965,CXR3119_IM-1466,0.0031750728376209736,CXR1455_IM-0293,0.0031798246782273054,CXR1781_IM-0509,0.003448416478931904,CXR482_IM-2106,0.003545618848875165
CXR3614_IM-1787,train,KLDiv,CXR57_IM-2170-1001,0.004335054196417332,CXR2046_IM-0688,0.004977222066372633,CXR1990_IM-0648,0.008306579664349556,CXR2003_IM-0654,0.009614133276045322,CXR202_IM-0667,0.010042131878435612,CXR1243_IM-0165,0.010825897566974163,CXR1909_IM-0590,0.01254680473357439,CXR59_IM-2184,0.01399458572268486,CXR2887_IM-1289,0.014780773781239986,CXR2177_IM-0789,0.014843710698187351
CXR3872_IM-1964,train,KLDiv,CXR96_IM-2450,0.0024168859235942364,CXR279_IM-1224-1001,0.0025579091161489487,CXR1212_IM-0143,0.004067623987793922,CXR3856_IM-1951,0.004271944519132376,CXR1877_IM-0568,0.004340050276368856,CXR664_IM-2240,0.0045555937103927135,CXR2926_IM-1328,0.004645920358598232,CXR557_IM-2157,0.0049842167645692825,CXR606_IM-2195,0.0049901194870471954,CXR532_IM-2140,0.0056838784366846085
